Cohort,Responder_ID,Clinician_Role,Experience_Band,Case ID,Source_Dataset,GT,Unaided_Dx_Text,PRE_Differential_1,PRE_Differential_2,Unaided_Dx_Score,Unaided_Top3_SpotOn,Unaided_Top3_Generic,Unaided_Mgmt_Grade,Unaided_Dx_Confidence,Unaided_Mgmt_Confidence,AI_Top1_Prediction,AI_Top1_Confidence,AI_Top2_Prediction,AI_Top2_Confidence,AI_Top3_Prediction,AI_Top3_Confidence,Assisted_Dx_Text,POST_Differential_1,POST_Differential_2,Assisted_Dx_Score,Assisted_Top3_SpotOn,Assisted_Top3_Generic,Assisted_Mgmt_Grade,Assisted_Dx_Confidence,Assisted_Mgmt_Confidence,Changed_Diagnosis,Changed_Management
EN,35,NP,2-5,150,SNU-134,folliculitis,acne/folliculitis,viral infection,keratosis pilaris,4,True,True,Adequate,3,3,acne,0.9899822,folliculitis,0.010013528,steatocystoma multiplex,4.3132522e-06,acne/folliculitis,viral infection,keratosis pilaris,4,True,True,Perfect,4,4,0.0,1.0
EN,32,NP,2-5,157,SNU-134,alopecia areata,alopecia areata,alopecia,don't know,5,True,False,Inadequate but harmless,5,5,alopecia areata,1.0,vitiligo,1.1052617e-23,folliculitis,7.025470600000001e-24,alopecia areata,alopecia,don't know,5,True,False,Inadequate but harmless,5,5,0.0,0.0
EN,32,NP,2-5,64,SNU-134,angiofibroma,acne,angiofibromi,don't know,2,False,False,Adequate,5,4,sebaceous hyperplasia,0.902559,angiofibroma,0.09512901,organoid nevus,0.0015864265,acne,angiofibromi,don't know,2,False,False,Adequate,5,4,0.0,0.0
EN,32,NP,2-5,77,SNU-134,cellulitis,erisipela,nodule inflamed,cyst,3,True,False,Adequate,2,2,cellulitis,0.9998921,pyoderma gangrenosum,7.254106e-05,inflamed cyst,3.21899e-05,erisipela,nodule inflamed,cyst,3,True,False,Adequate,4,4,0.0,1.0
EN,35,NP,2-5,90,SNU-134,erythema multiforme,erythema multiforme,don't know,don't know,5,True,False,Adequate,3,5,erythema multiforme,0.9993043,urticaria,0.00058834563,erythema annulare centrifugum,6.810595e-05,erythema multiforme,don't know,don't know,5,True,False,Adequate,5,5,0.0,0.0
EN,35,NP,2-5,74,SNU-134,lichen simplex chronicus,nevus spilus,melasma,don't know,1,False,False,Inadequate and dangerous,3,3,lichen amyloidosis,0.9985241,lichen simplex chronicus,0.00070912624,confluent and reticulated papillomatosis,0.0005028458,nevus spilus,amyloidosis,don't know,1,False,False,Inadequate and dangerous,1,4,0.0,1.0
EN,32,NP,2-5,86,SNU-134,vasculitis,purpura,vasculitis,don't know,4,True,True,Adequate,5,5,vasculitis,1.0,drug eruption,2.3859587e-10,urticaria pigmentosa,2.9738465e-13,purpura,vasculitis,don't know,4,True,True,Adequate,5,5,0.0,0.0
EN,35,NP,2-5,134,SNU-134,lichen amyloidosis,viral infection,KP,don't know,1,False,False,Inadequate and dangerous,3,3,lichen amyloidosis,0.99998736,amyloidosis,1.2606945e-05,lichen simplex chronicus,2.51475e-11,viral infection,Amyloid,don't know,1,False,False,Adequate,3,3,0.0,1.0
EN,35,NP,2-5,72,SNU-134,impetigo,eczema,psoriasis,don't know,1,False,False,Inadequate and dangerous,4,4,pyoderma gangrenosum,0.99329466,nummular eczema,0.006692767,pustular psoriasis,8.879832e-06,eczema,psoriasis,don't know,1,False,False,Inadequate and dangerous,4,4,0.0,1.0
EN,35,NP,2-5,168,SNU-134,becker nevus,acanthosis nigricans,don't know,don't know,1,False,False,Inadequate and dangerous,3,3,becker nevus,0.99941146,nevus spilus,0.00058840873,lichen simplex chronicus,6.4082876e-08,acanthosis nigricans,nevus spilus,lichen simplex chronicus,1,False,False,Inadequate and dangerous,3,5,0.0,0.0
EN,35,NP,2-5,3,SNU-134,dermatofibroma,DF,amelanotic melanoma,basal cell carcinoma,4,True,True,Inadequate but harmless,3,5,dermatofibroma,1.0,juvenile xanthogranuloma,1.6752058e-11,epidermal cyst,1.0815942e-11,DF,amelanotic melanoma,basal cell carcinoma,4,True,True,Inadequate but harmless,5,5,0.0,0.0
EN,35,NP,2-5,126,SNU-134,tinea cruris,tinea,impetigo,congenital nevus,4,True,False,Perfect,4,4,tinea cruris,1.0,tinea corporis,1.4026326e-10,tinea pedis,1.4068618000000002e-16,tinea,impetigo,congenital nevus,4,True,False,Perfect,5,5,0.0,0.0
EN,35,NP,2-5,56,SNU-134,neurofibroma,skin tag,dermal naevus,don't know,1,False,False,Inadequate and dangerous,3,5,juvenile xanthogranuloma,0.69211155,neurofibroma,0.2626959,epidermal cyst,0.033398036,skin tag,dermal naevus,don't know,1,False,False,Inadequate and dangerous,3,5,0.0,0.0
EN,35,NP,2-5,116,SNU-134,eczema herpeticum,varicella,DH,scabies,1,False,False,Inadequate and dangerous,3,3,varicella,0.99991703,eczema herpeticum,4.8323967e-05,scabies,3.2190703e-05,varicella,DH,scabies,1,False,False,Inadequate and dangerous,5,4,0.0,0.0
EN,35,NP,2-5,142,SNU-134,blue nevus,malignant melanoma,melanocytic nevus,blue nevus,1,False,False,Inadequate and dangerous,3,5,blue nevus,0.9999999,nevus spilus,7.265816e-08,melanocytic nevus,5.26334e-09,malignant melanoma,melanocytic nevus,blue nevus,1,False,False,Inadequate and dangerous,3,5,0.0,0.0
EN,35,NP,2-5,157,SNU-134,alopecia areata,alopecia areata,discoid lupus,fungal infection,5,True,False,Inadequate but harmless,4,3,alopecia areata,1.0,vitiligo,1.1052617e-23,folliculitis,7.025470600000001e-24,alopecia areata,discoid lupus,fungal infection,5,True,False,Inadequate but harmless,5,5,0.0,0.0
EN,35,NP,2-5,158,SNU-134,inflamed cyst,blue nevus,infestation,don't know,1,False,False,Inadequate and dangerous,3,3,epidermal cyst,0.68594617,inflamed cyst,0.31404907,skin tag,4.6288314e-06,cyst,blue nevus,don't know,4,True,True,Inadequate but harmless,3,3,1.0,1.0
EN,35,NP,2-5,16,PASSION,scabies,STI?,don't know,don't know,1,False,False,Inadequate and dangerous,1,1,scabies,0.99997234,folliculitis,2.7535689e-05,tinea cruris,1.2553859e-07,scabies,STI,folliculitis,5,True,False,Inadequate but harmless,2,2,1.0,1.0
EN,35,NP,2-5,105,SNU-134,varicella,acne,folliculitis,don't know,1,False,False,Inadequate and dangerous,3,3,varicella,0.9999975,folliculitis,2.5612824e-06,eczema herpeticum,6.0927435e-10,varicella,acne,folliculitis,5,True,False,Inadequate but harmless,2,5,1.0,1.0
EN,35,NP,2-5,114,SNU-134,juvenile xanthogranuloma,xanthoma,seb K,folliculitis,2,False,False,Inadequate and dangerous,2,3,juvenile xanthogranuloma,1.0,organoid nevus,6.5700826e-15,pyogenic granuloma,4.8619843e-17,juvenile xanthogranuloma,xanthoma,folliculitis,5,True,False,Perfect,4,4,1.0,1.0
EN,35,NP,2-5,198,SNU-134,furuncle,folliculitis,pemphigus foliaceous,don't know,3,False,True,Adequate,1,1,acne,0.8477091,folliculitis,0.15198587,cellulitis,0.0003027153,folliculitis,acne,pemphigus,3,True,False,Inadequate but harmless,5,5,0.0,1.0
EN,35,NP,2-5,95,SNU-134,lichen amyloidosis,nevus spilus,erythema ab igne,vasculitis,1,False,False,Inadequate and dangerous,1,1,folliculitis,0.73357,confluent and reticulated papillomatosis,0.26156244,lichen amyloidosis,0.002729649,nevus spilus,amyloidosis,vasculitis,1,False,False,Adequate,1,1,0.0,0.0
EN,35,NP,2-5,132,SNU-134,herpes simplex,impetigo,herpes simplex,don't know,2,False,False,Inadequate but harmless,4,4,herpes simplex,0.9999695,impetigo,2.753561e-05,herpes zoster,2.9943585e-06,herpes simplex,impetigo,don't know,5,True,False,Inadequate but harmless,5,5,1.0,0.0
EN,35,NP,2-5,63,SKINTONE,atopic dermatitis,psoriasis,don't know,don't know,1,False,False,Inadequate and dangerous,3,3,atopic dermatitis,1.0,xerotic eczema,9.640144e-11,nummular eczema,1.213515e-12,eczema,psoriasis,don't know,4,True,True,Inadequate but harmless,3,3,1.0,1.0
EN,35,NP,2-5,28,SNU-134,insect bite,arthopod bites,vascular lesions,erythema multiforme,4,True,False,Adequate,1,1,insect bite,1.0,contact dermatitis,3.3647407e-10,vasculitis,1.1270471e-10,arthopod bites,vascular lesions,erythema multiforme,4,True,False,Adequate,2,3,0.0,0.0
EN,35,NP,2-5,11,SNU-134,tinea pedis,tinea,psoriasis,scabies,4,True,True,Perfect,2,2,tinea pedis,1.0,tinea cruris,4.6911644e-08,cellulitis,1.5079722e-09,tinea,psoriasis,scabies,4,True,False,Perfect,4,5,0.0,0.0
EN,76,NP,>10,14,SNU-134,herpes simplex,infected folliculitis,herpes simplex,impetigo,3,True,False,Inadequate but harmless,4,5,folliculitis,0.8901158,herpes simplex,0.106309175,impetigo,0.0034173029,infected folliculitis,herpes simplex,impetigo,3,True,False,Inadequate but harmless,4,5,0.0,0.0
EN,35,NP,2-5,103,SNU-134,tinea faciale,varicella,herpes simplex,impetigo,1,False,False,Inadequate and dangerous,4,4,tinea faciale,0.99997723,tinea corporis,2.2827999e-05,seborrheic dermatitis,5.0086603e-14,varicella,herpes simplex,tinea,1,False,False,Inadequate and dangerous,2,4,0.0,0.0
EN,35,NP,2-5,110,SNU-134,lymphangioma,skin cancer,fde,viral infection,1,False,False,Inadequate and dangerous,2,2,nummular eczema,0.9997652,bowen disease,0.00016864159,nevus spilus,4.985036e-05,skin cancer,eczema,fde,1,False,False,Inadequate and dangerous,3,4,0.0,0.0
EN,76,NP,>10,66,SNU-134,herpes zoster,Varicella zoster,don't know,don't know,4,True,False,Inadequate but harmless,5,5,herpes zoster,1.0,herpes simplex,5.905304e-10,varicella,6.0417356e-14,Varicella zoster,don't know,don't know,4,False,True,Inadequate but harmless,5,5,0.0,0.0
EN,35,NP,2-5,190,SKINTONE,pityriasis rosea,drug eruption,pre bullous BP,guttate psoriasis,2,False,True,Inadequate but harmless,3,3,psoriasis,0.99939203,pityriasis rosea,0.0005702942,pustular psoriasis,3.761498e-05,guttate psoriasis,pityriasis,pre bullous BP,3,True,True,Inadequate but harmless,3,3,1.0,0.0
EN,76,NP,>10,36,SNU-134,tinea cruris,vascular disorder,ITP,viral exanthem,1,False,False,Inadequate and dangerous,4,4,erythema annulare centrifugum,0.9896498,granuloma annulare,0.008298719,tinea corporis,0.0018516944,vascular disorder,ITP,viral exanthem,1,False,False,Inadequate and dangerous,4,4,0.0,0.0
EN,76,NP,>10,188,SNU-134,staphylococcal scalded skin syndrome,staph infection,psoriasis,infected follicutlitis,2,False,True,Inadequate but harmless,4,4,staphylococcal scalded skin syndrome,0.9871558,acute generalized exanthematous pustulosis,0.012820915,pustular psoriasis,2.3250654e-05,staph infection,psoriasis,infected follicutlitis,2,False,True,Inadequate but harmless,4,4,0.0,0.0
EN,76,NP,>10,113,SKINTONE,pityriasis rosea,contact dermatitis,viral rash,don't know,1,False,False,Inadequate and dangerous,3,4,pityriasis rosea,1.0,drug eruption,1.8581864e-10,seborrheic dermatitis,3.9397066e-13,contact dermatitis,viral rash,don't know,1,False,False,Inadequate and dangerous,3,4,0.0,0.0
EN,76,NP,>10,74,SNU-134,lichen simplex chronicus,folliculitis,don't know,don't know,1,False,False,Inadequate and dangerous,4,4,lichen amyloidosis,0.9985241,lichen simplex chronicus,0.00070912624,confluent and reticulated papillomatosis,0.0005028458,folliculitis,don't know,don't know,1,False,False,Inadequate and dangerous,4,4,0.0,0.0
EN,76,NP,>10,64,SNU-134,angiofibroma,acne,folliculitis,don't know,1,False,False,Inadequate and dangerous,don't know,4,sebaceous hyperplasia,0.902559,angiofibroma,0.09512901,organoid nevus,0.0015864265,acne,folliculitis,don't know,1,False,False,Inadequate and dangerous,don't know,4,0.0,0.0
EN,76,NP,>10,83,SNU-134,xerotic eczema,herpes simplex,Allergic reaction,autoimmune,1,False,False,Inadequate and dangerous,3,4,nummular eczema,0.9999987,lichen planus,1.1726419e-06,lichen simplex chronicus,1.4908468e-07,herpes simplex,Allergic reaction,autoimmune,1,False,False,Inadequate and dangerous,3,4,0.0,0.0
EN,76,NP,>10,42,SNU-134,acne,acne,seborrheic kerotoses,don't know,5,True,False,Perfect,4,4,folliculitis,0.9992066,acne,0.0007793552,varicella,1.3409546e-05,acne,seborrheic kerotoses,don't know,5,True,False,Perfect,4,4,0.0,0.0
EN,76,NP,>10,20,SNU-134,pompholyx,infected dermatitis,herpes simplex,don't know,2,False,True,Inadequate but harmless,3,4,palmoplantar pustulosis,1.0,pustular psoriasis,1.1628234e-10,hand eczema,1.7283825e-11,infected dermatitis,herpes simplex,don't know,2,False,False,Inadequate but harmless,3,4,0.0,0.0
EN,76,NP,>10,129,SNU-134,prurigo pigmentosa,scabies,heat rash,don't know,1,False,False,Adequate,3,3,prurigo pigmentosa,0.62015307,becker nevus,0.37614188,confluent and reticulated papillomatosis,0.0035741108,scabies,heat rash,don't know,1,False,False,Adequate,3,3,0.0,0.0
EN,76,NP,>10,51,SNU-134,malignant melanoma,Vascular disorder,pressure sore,don't know,1,False,False,Adequate,3,3,malignant melanoma,1.0,tinea pedis,1.6752058e-11,melanocytic nevus,1.3404176e-13,Vascular disorder,pressure sore,don't know,1,False,False,Adequate,3,3,0.0,0.0
EN,76,NP,>10,43,SNU-134,nevus spilus,hyperpigmentation,melasma,melanocytic nevus,2,False,True,Adequate,3,3,nevus spilus,0.89219856,congenital nevus,0.09403703,becker nevus,0.013130513,hyperpigmentation,melasma,melanocytic nevus,2,False,True,Adequate,3,3,0.0,0.0
EN,76,NP,>10,187,SNU-134,abscess,infected acne,abscess,don't know,4,True,True,Adequate,4,4,inflamed cyst,0.9243201,abscess,0.062900774,furuncle,0.012779067,infected acne,abscess,don't know,4,True,True,Adequate,4,4,0.0,0.0
EN,76,NP,>10,67,SNU-134,hemangioma,infected foreign body,cellulitis,don't know,1,False,False,Inadequate and dangerous,3,3,hemangioma,0.57419926,pyogenic granuloma,0.35932472,angiokeratoma,0.06646839,infected foreign body,cellulitis,don't know,1,False,False,Inadequate and dangerous,3,3,0.0,0.0
EN,76,NP,>10,35,SNU-134,paronychia,paronychia,don't know,don't know,5,True,False,Inadequate but harmless,5,5,paronychia,1.0,furuncle,6.42172e-11,subungual hematoma,9.545035e-12,paronychia,don't know,don't know,5,True,False,Inadequate but harmless,5,5,0.0,0.0
EN,76,NP,>10,196,SNU-134,actinic keratosis,malignant melanoma,nevus,don't know,1,False,False,Adequate,3,3,basal cell carcinoma,0.9862732,malignant melanoma,0.013635593,squamous cell carcinoma,8.904917e-05,malignant melanoma,nevus,don't know,1,False,False,Adequate,3,3,0.0,0.0
EN,76,NP,>10,198,SNU-134,furuncle,acne,infected acne,don't know,2,False,False,Inadequate but harmless,4,4,acne,0.8477091,folliculitis,0.15198587,cellulitis,0.0003027153,acne,infected acne,don't know,2,False,False,Inadequate but harmless,4,4,0.0,0.0
EN,76,NP,>10,37,SNU-134,skin tag,skin tag,don't know,don't know,5,True,False,Inadequate but harmless,4,3,skin tag,0.88109386,nevus spilus,0.11557435,epidermal nevus,0.0029851922,skin tag,don't know,don't know,5,True,False,Inadequate but harmless,4,3,0.0,0.0
EN,76,NP,>10,38,SNU-134,squamous cell carcinoma,umbilical granuloma,wart,infected granuloma,1,False,False,Inadequate and dangerous,3,3,keratoacanthoma,0.99493533,squamous cell carcinoma,0.0050603095,pyogenic granuloma,2.179691e-06,umbilical granuloma,wart,infected granuloma,1,False,False,Inadequate and dangerous,3,3,0.0,0.0
EN,76,NP,>10,144,SNU-134,nummular eczema,impetigo,infected blister,don't know,1,False,False,Inadequate and dangerous,4,4,nummular eczema,0.99987566,bowen disease,6.604829e-05,lichen simplex chronicus,5.8287416e-05,impetigo,infected blister,don't know,1,False,False,Inadequate and dangerous,4,4,0.0,0.0
EN,76,NP,>10,31,SNU-134,morphea,erythema,pressure injury,don't know,1,False,False,Inadequate and dangerous,4,4,vasculitis,0.91017145,granuloma annulare,0.08734651,nummular eczema,0.00097033207,erythema,pressure injury,don't know,1,False,False,Inadequate and dangerous,4,4,0.0,0.0
EN,76,NP,>10,132,SNU-134,herpes simplex,HSV 1,don't know,don't know,5,True,False,Inadequate but harmless,4,4,herpes simplex,0.9999695,impetigo,2.753561e-05,herpes zoster,2.9943585e-06,HSV 1,don't know,don't know,5,True,False,Inadequate but harmless,4,4,0.0,0.0
EN,76,NP,>10,93,SNU-134,bowen disease,infected cracked nipples,cellulitis,don't know,1,False,False,Inadequate and dangerous,3,3,nummular eczema,0.7431656,bowen disease,0.25683117,pyoderma gangrenosum,2.3688965e-06,infected cracked nipples,cellulitis,don't know,1,False,False,Inadequate and dangerous,3,3,0.0,0.0
EN,76,NP,>10,126,SNU-134,tinea cruris,contact dermatitis,don't know,don't know,1,False,False,Inadequate and dangerous,4,4,tinea cruris,1.0,tinea corporis,1.4026326e-10,tinea pedis,1.4068618000000002e-16,contact dermatitis,don't know,don't know,1,False,False,Inadequate and dangerous,4,4,0.0,0.0
EN,80,NP,2-5,134,SNU-134,lichen amyloidosis,herpes zoster,don't know,don't know,1,False,False,Inadequate and dangerous,3,3,lichen amyloidosis,0.99998736,amyloidosis,1.2606945e-05,lichen simplex chronicus,2.51475e-11,herpes zoster,don't know,don't know,1,False,False,Inadequate and dangerous,3,3,0.0,0.0
EN,80,NP,2-5,29,SNU-134,herpes zoster,herpes zoster,don't know,don't know,5,True,False,Inadequate but harmless,3,3,herpes zoster,1.0,herpes simplex,1.2501529e-09,eczema herpeticum,1.7832473e-11,herpes zoster,don't know,don't know,5,True,False,Inadequate but harmless,3,3,0.0,0.0
EN,80,NP,2-5,137,SKINTONE,lichen planus,atopic dermatitis,don't know,don't know,1,False,False,Adequate,3,3,lichen planus,1.0,verruca plana,3.0988192e-12,granuloma annulare,1.480591e-14,atopic dermatitis,don't know,don't know,1,False,False,Adequate,3,3,0.0,0.0
EN,76,NP,>10,114,SNU-134,juvenile xanthogranuloma,folliculitis,epidermal cyst,don't know,1,False,False,Inadequate and dangerous,4,don't know,juvenile xanthogranuloma,1.0,organoid nevus,6.5700826e-15,pyogenic granuloma,4.8619843e-17,folliculitis,epidermal cyst,don't know,1,False,False,Inadequate and dangerous,4,don't know,0.0,0.0
EN,80,NP,2-5,12,SNU-134,basal cell carcinoma,blue nevus,Pigmented BCC,malignant melanoma,1,False,False,Inadequate and dangerous,3,3,basal cell carcinoma,0.99990976,blue nevus,9.0280395e-05,malignant melanoma,4.413181e-11,blue nevus,Pigmented BCC,malignant melanoma,1,False,False,Inadequate and dangerous,3,3,0.0,0.0
EN,80,NP,2-5,161,SNU-134,pompholyx,hand eczema,Tinea,Irritant contact dermatitis,4,True,True,Adequate,3,3,palmoplantar pustulosis,0.99954176,pustular psoriasis,0.00045831292,hand eczema,3.430556e-08,pustular psoriasis,hand eczema,Irritant contact dermatitis,2,False,False,Adequate,3,3,1.0,0.0
EN,80,NP,2-5,93,SNU-134,bowen disease,Mammary Pagets,don't know,don't know,1,False,False,Adequate,3,3,nummular eczema,0.7431656,bowen disease,0.25683117,pyoderma gangrenosum,2.3688965e-06,Mammary Pagets,don't know,don't know,1,False,False,Adequate,3,3,0.0,0.0
EN,80,NP,2-5,5,SNU-134,keratoacanthoma,squamous cell carcinoma,keratoacanthoma,Sebaceous adenoma,3,True,False,Adequate,3,3,keratoacanthoma,0.99944717,squamous cell carcinoma,0.0005527786,actinic keratosis,7.0808845e-20,squamous cell carcinoma,keratoacanthoma,Sebaceous adenoma,3,True,False,Adequate,3,3,0.0,0.0
EN,80,NP,2-5,156,SNU-134,angiokeratoma,Angiofibromas,don't know,don't know,3,False,False,Adequate,3,3,angiokeratoma,0.8933094,lymphangioma,0.1066906,hemangioma,3.4450864e-12,Angiofibromas,don't know,don't know,3,False,False,Adequate,3,3,0.0,0.0
EN,80,NP,2-5,112,SNU-134,xanthelasma,xanthelasma,epidermal cyst,Adenoma,5,True,False,Inadequate but harmless,3,3,vitiligo,0.98934746,xanthelasma,0.010652511,morphea,8.394081e-16,xanthelasma,epidermal cyst,Adenoma,5,True,False,Inadequate but harmless,3,3,0.0,0.0
EN,80,NP,2-5,51,SNU-134,malignant melanoma,Dysplastic Naevus,malignant melanoma,don't know,4,True,True,Adequate,3,3,malignant melanoma,1.0,tinea pedis,1.6752058e-11,melanocytic nevus,1.3404176e-13,Dysplastic Naevus,malignant melanoma,don't know,4,True,True,Adequate,3,3,0.0,0.0
EN,80,NP,2-5,43,SNU-134,nevus spilus,congenital nevus,don't know,don't know,4,True,True,Inadequate and dangerous,3,3,nevus spilus,0.89219856,congenital nevus,0.09403703,becker nevus,0.013130513,congenital nevus,don't know,don't know,4,True,True,Inadequate and dangerous,3,3,0.0,0.0
EN,80,NP,2-5,2,SNU-134,lentigo,actinic keratosis,Solar lentigo,IEC,2,False,False,Inadequate and dangerous,3,3,lentigo,0.99999905,seborrheic keratosis,9.721546e-07,actinic keratosis,4.792321e-09,actinic keratosis,Solar lentigo,IEC,2,False,False,Inadequate and dangerous,3,3,0.0,0.0
EN,80,NP,2-5,182,PASSION,tinea corporis,alopecia areata,Androgenic alopecia,Tinea,1,False,False,Inadequate and dangerous,3,3,alopecia areata,0.8391155,tinea versicolor,0.160148,becker nevus,0.00046410164,alopecia areata,Androgenic alopecia,Tinea,1,False,False,Inadequate and dangerous,3,3,0.0,0.0
EN,80,NP,2-5,34,SNU-134,urticaria,Eczema,don't know,don't know,1,False,False,Inadequate and dangerous,3,3,urticaria,1.0,urticaria pigmentosa,1.2917799e-12,erythema annulare centrifugum,4.6059836e-13,urticaria,don't know,don't know,5,True,False,Inadequate but harmless,3,3,1.0,0.0
EN,80,NP,2-5,168,SNU-134,becker nevus,congenital nevus,don't know,don't know,2,False,True,Inadequate and dangerous,3,3,becker nevus,0.99941146,nevus spilus,0.00058840873,lichen simplex chronicus,6.4082876e-08,congenital nevus,don't know,don't know,2,False,True,Inadequate and dangerous,3,3,0.0,0.0
EN,80,NP,2-5,88,SKINTONE,lichen planus,Post inflammatory hyperpigmentation,don't know,don't know,1,False,False,Inadequate and dangerous,3,3,lichen planus,1.0,psoriasis,1.8982569e-11,pityriasis rosea,1.3327856e-12,Post inflammatory hyperpigmentation,don't know,don't know,1,False,False,Inadequate and dangerous,1,1,0.0,0.0
